,series_0,series_1,series_2,series_3,series_4,series_5,series_6,series_7
2022-07-17,52.822650798064885,69.42087689007765,61.845161646996694,77.13235819294042,99.03590024597327,88.4665421606889,102.60409097646927,126.1420623421107
2022-07-24,50.95753849535431,73.1261911711939,59.8669733465313,73.10297821166955,92.4737352907028,84.08611795235846,101.09133448485893,124.26908537852381
2022-07-31,47.58083345288852,72.42398561851597,62.070601227095906,72.0048220032441,98.24404219681425,91.50846635400747,99.4658190577742,126.52855368708501
2022-08-07,44.765316963725,74.21998539349119,61.90167181350707,73.83713584148977,101.02501619654728,91.43538183367416,106.17583120418294,129.5223631359847
2022-08-14,48.51076545256953,72.052812001767,63.04640889589234,72.32803434097937,100.63752685156126,94.09915305767579,103.49234069848589,124.7096091809868
2022-08-21,45.58207318793785,71.14234808687605,70.96171926277103,72.89388573684579,102.25332004198842,93.04989750757879,104.13920918963831,130.07897326596174
2022-08-28,46.88260748228845,72.34504527692957,74.6187586591244,71.8581475525615,98.49809066689613,103.06681359272959,96.31366941555825,121.47744097191993
2022-09-04,42.5267593606153,70.26228581162992,75.2749159228216,71.70209872331401,97.3289506744551,102.71803453657307,98.8016435538437,127.32017293396973
2022-09-11,43.56193507183028,67.99705904117995,79.87589019119628,72.30561358854521,91.52524444722461,106.01125712580533,95.81007125209482,120.94647089512961
2022-09-18,44.098782408478336,65.00986195723193,82.75637487173492,70.47859773004632,90.9440244886255,106.67430932313708,96.96660691016186,119.09119940132362
2022-09-25,44.076980593764745,64.76413042417902,82.33603202447426,70.83472304486168,87.65421335917283,106.49958140299023,96.74099682653349,114.02698270898907
2022-10-02,43.71669964618018,59.60556803285872,80.20970120957298,72.89810275780084,88.51257084539888,110.11845356838882,100.09892417337254,114.24620591250054
2022-10-09,44.81870535995307,57.463683600326796,79.42057396527505,71.49365956823128,85.97750373906122,108.2665698278202,98.15392403106891,111.3958360378158
2022-10-16,43.996198792325444,57.18153199669694,77.89150059072978,71.73410899823966,83.96218668056184,103.84126359421202,100.21247127204133,110.15827708129936
2022-10-23,45.131648267950006,55.46695236762603,73.5898194095994,72.48856694940974,81.39393823625431,100.02563185260927,100.204287770665,109.19278670225869
2022-10-30,45.914217787987944,54.01705096060873,70.1913435168864,72.97845855749155,80.32451457498735,96.78568392018587,102.29283162403306,109.15686520860578
2022-11-06,46.86398735447238,53.093382814225905,66.79582458129988,73.41030770026852,80.67059308439414,93.59522947497946,99.95270768850058,107.9706607205568
2022-11-13,47.827175093471396,53.55125820272411,63.55311194166362,74.1153241286473,80.10092461748822,90.46370530320449,103.08350499189444,108.13634322724488
2022-11-20,47.83048975238862,54.87779854668577,62.223867781134,75.23087524758341,80.43913757268614,89.71714653266082,104.06610525724714,107.53813377144367
2022-11-27,48.56992971430376,56.63862250108024,62.6722211133013,77.50060425785239,81.9512935963981,89.92806389590511,103.27622220199785,108.84899883346719
2022-12-04,51.43799972621817,55.41084134430604,64.190674167767,77.42658218895738,83.40044167788565,91.94630325951508,106.44108211970371,113.45274693051795
2022-12-11,52.001940358223095,58.27903118604641,66.80196856805118,79.01223945879265,85.1213064901192,93.22517496879995,106.99970381517907,112.51334173388501
2022-12-18,52.28570893724334,60.440305506498,67.99743933493781,81.19658720790096,86.84611022119448,94.27235780850005,107.52422208732962,118.28549429428807
2022-12-25,55.711151975522576,65.10917141886976,72.99974464161286,81.27809147794578,91.42816567567456,100.49032179479825,107.80170322084486,117.86679596190262
2023-01-01,55.50488281281959,62.67713514075207,77.65094875456884,83.80725914631729,95.68229676183435,103.13621688363752,109.1071163553793,120.75751154243385
2023-01-08,58.02647719101962,68.70378554926582,77.71149659524954,81.64469823812351,95.4799375304874,109.24448697837465,115.69493213953092,138.97699600855768
2023-01-15,57.82595386927194,69.63507203923658,83.80019424718593,85.07665855870145,97.99588515549948,111.849676352749,112.87750361493502,141.67768482805903
2023-01-22,61.75596079224556,74.17323988330482,85.30311084862878,95.57574377987352,100.2897688756787,113.22768691288229,115.81358402072148,126.5639398996013
2023-01-29,62.46662440932149,75.19322778382725,86.96222080140521,96.5485331049739,101.15327594281598,108.73321589024795,113.29360544209223,127.06158770888796
2023-02-05,60.47868797416515,73.96870912785268,81.30450859355531,85.29586868653766,99.25289531260444,113.0161313610463,114.30412831628873,128.54483816182494
2023-02-12,63.16892198507946,70.78688055219541,78.7951776033354,91.74547531249445,104.67998805361601,106.84834902883625,119.68555991393623,129.6267859607178
2023-02-19,63.41693310627203,71.90375620316618,76.56950182167704,88.5593273247479,98.99425936597326,106.41324632344266,114.74101617762011,130.49375460526306
2023-02-26,65.03637265916544,71.00880597472656,72.89594364195806,91.46933311594144,100.76051875691344,98.2304679020503,117.66684684237727,127.23998835907778
2023-03-05,62.32530766118463,68.20834508237536,69.93256014496755,91.4039488368777,98.91960172105905,95.31636847635843,119.24265776239633,127.1121711870772
2023-03-12,64.82488163959684,69.75238356890458,66.48434736681502,93.3974311531297,92.61832034544295,93.64144369271743,119.81902028024932,127.23961943726846
2023-03-19,65.39216200741444,64.16308224564516,63.347333916569944,95.23109944167716,93.23065736114901,91.5849140058431,119.56625162217622,122.35894834241037
2023-03-26,62.531260513576875,65.74186025929909,64.33639654516821,90.4825261700943,91.52927983253704,92.62221791520375,120.66331164975348,119.84980985520812
2023-04-02,63.185416376806025,63.107594443174676,62.418153332587295,91.38444261209169,89.27094943368967,91.14330773187496,121.00300896192185,114.73366923460641
2023-04-09,62.45402521959162,58.64762252599247,65.45028349246732,92.13811923494603,87.22670303262272,94.71589732437445,120.7817157746528,111.39970411283446
2023-04-16,63.49008048051216,57.25031032705175,69.56708190772159,90.6696432536856,85.67780504686006,97.00694907064218,118.5358434066718,113.37010252321458
2023-04-23,63.60683966251956,55.38336799010845,70.90169701750844,91.77297726362995,83.4139693475632,99.58625863430197,118.8969961486515,111.31529313845991
2023-04-30,63.36983158802127,54.85807339352668,74.98025630046865,91.17365445251131,82.61420093814418,103.9560716158097,119.62776109232992,109.90383766391443
2023-05-07,61.87242498910726,54.479095403357995,79.13663451840216,90.25140073997952,81.79121360959238,106.4231107059058,118.65604361999605,110.08142120055057
2023-05-14,61.81147157568795,53.93584420338901,81.54790907995283,89.22612593624315,81.15558544384812,111.16534474372824,116.044931268338,109.90119373968673
2023-05-21,59.31575464908908,54.66461849505675,82.26028546642566,89.10881390782447,82.5239924792864,108.80131518973613,116.57010377522973,111.63074507457931
2023-05-28,58.02477741360043,55.12840766370987,82.77316850730153,86.28310832644702,84.28734492387022,111.80113749775145,113.44450929210909,111.89631214013677
2023-06-04,57.8989186404045,57.46988157153303,81.07742378546433,86.16276499189452,86.35639326332802,108.425274040177,114.32624583610713,112.64001032412575
2023-06-11,57.08798003496315,59.29020494609538,80.73441612236132,84.25588314176267,87.93021807439027,114.88800636208526,115.52403482341137,116.84492066968625
2023-06-18,55.58658423713863,60.5438831065709,76.50573309147461,84.8638269380007,91.30140215920048,112.00961616413895,110.7402149151682,117.56188896703824
2023-06-25,52.35255789996011,63.82455917972261,75.41058709291258,80.29665648614163,92.6864106463726,103.78145033837035,109.60508312721345,121.25511236224295
2023-07-02,53.124849247205354,65.78122000473145,69.85291655768857,81.47375558135835,95.89730637458298,96.87149066164346,111.17335628373345,121.9244443611008
2023-07-09,50.43926525456512,67.70100088436674,73.07525078033356,80.90391922124589,98.46451850126667,97.42668887597266,105.64478044160329,123.80583484531047
2023-07-16,51.79566119877023,68.85194089057018,70.70063539011488,77.61381407702481,98.46485966209745,90.49093976509741,106.25586772381253,127.42175435518273
2023-07-23,50.330218746560476,72.2468829730822,63.03928794213818,77.04374744689814,101.9644858426419,94.68413143615503,107.91976324624116,128.94062145461993
2023-07-30,47.41007131316726,72.03027528979685,63.89573885428941,77.2286919467685,99.76759678963143,91.06642314326662,104.1200411203094,131.30721754796315
2023-08-06,47.07984637578262,73.1116494566298,69.72150401092969,78.14668493433483,103.05990929225104,93.81498744411194,104.16382183779443,130.08370699054953
2023-08-13,45.41993366502811,75.6767324185411,67.18088752762046,73.46569252927505,103.58589795941865,95.50433997507781,105.7265974616784,126.17575205319304
2023-08-20,46.178179256776644,74.3705614903213,70.56735192710433,73.13244440401763,104.00964930315611,102.42966157629118,104.25995702283964,129.2704938057735
2023-08-27,47.00361542367152,70.73016530847366,74.8464690233927,76.25082521970906,102.40173184998152,105.56837082335731,103.31801896576034,131.2146348753527
2023-09-03,43.8572828887387,71.18664757430376,79.94935256536642,73.2573090409111,101.21493319722381,107.65305633123087,101.56733819247522,127.1180699539545
2023-09-10,45.441749389031855,68.88722893553417,78.97370733683556,72.16490980810102,97.1257702186821,107.53582995773434,102.7302603904401,125.37105487126078
2023-09-17,44.01920416355485,68.56900587947094,83.58162020353333,74.2935521914979,94.55174563176244,110.38929267481295,101.63125003603413,125.59064374935201
2023-09-24,43.75712716773765,65.62145950095959,82.66908978877461,72.56534390359808,92.36514173896022,110.7571352117408,102.58248897588125,120.18964551365991
2023-10-01,44.53868791991063,60.24159731117255,83.61464556094222,74.48873851125848,90.73503247226365,108.74145995294042,101.29295891298818,116.77791231659451
2023-10-08,44.065890051274444,60.2199064253976,80.74027256286362,72.90823539097691,86.25891911303695,111.35746182255014,102.05634669304457,116.70314702925461
2023-10-15,44.85975696734614,58.459050863795625,76.5390503937682,73.83115464332414,87.51505042050742,106.7985368370904,101.65107585941723,114.45858441043185
2023-10-22,45.03047894033472,56.31226748845225,75.23636608325356,75.22840022615122,84.75630909772674,103.44655715960081,103.24247612603283,112.52346695937354
2023-10-29,47.4163615181353,54.65337290637363,71.6376113457994,75.01353464179812,83.3404586120331,101.4018367905345,103.2791991435172,112.29107864726808
2023-11-05,47.14265284977342,55.629955909721254,67.79937105913882,76.44991028961398,81.33919877602423,96.61975821127766,103.88715723581637,112.37373714430149
2023-11-12,47.636359770207946,54.67379859242383,65.24436247770578,76.80585682787952,83.14695391635874,93.85521215474219,105.9172110806723,112.02495841622574
2023-11-19,49.06329509735022,56.067580724069394,63.342627434537235,79.21115776347105,83.65187558781099,92.89106899920743,106.91060405734694,112.96772795092761
2023-11-26,49.92666231616291,56.9250528950763,64.53888192170022,92.93241951748982,84.23107465572507,91.91303394752293,108.56993229316437,115.70440994209896
2023-12-03,50.956246504157804,58.01004352851966,65.80308831754124,91.71931567378688,85.988926663557,94.39071081256674,108.54286152524023,115.17914448375514
2023-12-10,52.73830130866395,59.18326752247054,66.53902154482924,81.76800596166275,88.62414204346854,95.89851736990849,110.72802262138849,117.9960091570961
2023-12-17,54.13149917707758,61.92350076236681,69.8935586424417,81.5403038859849,90.23185425306067,98.80409250963409,112.26045772356727,119.20476396472017
2023-12-24,54.14949885238945,64.11589630192705,73.96405305463338,83.96895902043052,94.20062929264967,102.18914524196968,113.47163809253053,121.0011884761921
2023-12-31,55.250647399524084,65.27732641579766,80.66715938761097,85.06488402632773,94.66942266942704,106.50765127914187,112.55624742241272,123.79983270298436
2024-01-07,56.75419349713577,69.92875195682366,81.53737110412845,84.50235269914927,98.4139786056209,109.98554498078082,115.58766835152434,126.24422547715021
2024-01-14,55.190899664779685,73.34695589354689,81.47710151603928,89.218317081753,102.38105047401118,111.07599217678799,117.29184908898671,130.12495550271439
2024-01-21,57.228551759271255,72.20668038519437,84.60162888846126,88.90028032466736,101.75752198823572,112.4874959040589,117.70344347744803,136.6265312477115
2024-01-28,62.4165465556408,77.30286425970326,81.47505095449623,89.05754040039618,103.7315214754466,112.90996505861214,113.8915708134561,130.403803178307
2024-02-04,63.83268131930798,71.84332323701561,83.73908024213812,89.73898872915977,104.24016302384415,111.26039537916739,120.19546555990081,131.7872762290847
2024-02-11,61.8624612989357,76.16256047226167,82.93930279949087,91.75701013729008,103.69384141569545,109.25039845868993,126.03227650236823,132.76651625970737
2024-02-18,63.83594068463755,76.56842889934492,79.6312861709053,93.04806191786793,103.01249549186811,104.46362679401277,120.70446177749146,133.4175870691836
2024-02-25,64.06388733879876,72.4530523878944,74.34938869952151,92.70523724799622,100.95075251295809,104.54159537813808,120.60028033623432,132.02223839542935
2024-03-03,68.22988104836408,70.91870637040051,68.76054908115646,88.56698684510512,100.81274155926819,99.22616726447407,123.60558083388533,132.77797549599072
2024-03-10,65.87913928778634,70.64080184098493,64.96107489598927,93.89647828507545,98.10850852539113,95.32351044315409,123.85535882528335,122.88390467383303
2024-03-17,64.58386480781012,67.6163472430632,63.168536921047306,92.02893205675151,98.81668539536605,95.02822630252771,125.66381717239142,121.24983061217344
2024-03-24,63.85445955939958,62.42284752219456,61.062539468601756,93.9677116646562,95.18560056275389,93.74844710177193,121.65741095054578,122.63700710758276
2024-03-31,63.332866304860346,61.43014071082758,65.84283415704904,92.59964245512987,89.91630287330985,92.28029689575733,124.69727254430711,122.80904272113956
2024-04-07,64.69560467699986,60.001327010631805,66.91016392351412,92.61585277686552,88.00125126980186,96.8874850918339,124.24458722174336,116.94962060745195
2024-04-14,63.68458833995751,57.041658263783624,70.60207457457787,94.7834465726031,87.44668722754268,98.37055222324967,123.07813643929785,113.67106321940501
2024-04-21,62.86755247503758,56.16320038961421,74.35312285632652,93.00967052965187,85.69446469367044,103.71951063021197,123.12347260662094,116.14160561116438
2024-04-28,62.745543849117404,54.58220009802551,77.03699531178871,92.39525346665799,84.81326859000424,106.36006206380702,123.12692305633517,114.75040491090225
2024-05-05,61.810390628572186,54.60783298384519,80.37886296782347,92.28103490678362,84.88204767161056,110.4899658834179,133.1748748878496,113.09947759349963
2024-05-12,62.36094798098209,54.64641886171533,82.58921520138377,90.90858642800569,84.69553783736696,112.03372849192556,130.766970987685,113.26909475909298
2024-05-19,61.04011347778857,55.63587473256828,90.49087728080501,91.69698502313746,85.32768068948477,114.1052733245098,120.60941158517014,113.89199045950238
2024-05-26,59.542539756707164,56.510760128422234,91.47414492140902,89.03835508928987,87.46169745910602,115.39544583570098,118.88632009498484,116.08074791531048
2024-06-02,59.44530076360102,58.558465919742964,83.44468944029363,88.50333199904269,86.6190290633378,113.04482866243677,117.99398785477578,116.93706272129441
2024-06-09,57.37254752785038,60.516633704509196,81.09736753518423,88.04208806566471,90.06447069807781,110.47092573147076,116.9230587582044,120.3575144329448
2024-06-16,55.37714200161559,63.46556865210664,78.31669874592494,87.75905720406426,91.54317323161685,108.99103868138101,115.50374242101105,117.774661374894
2024-06-23,56.463124077269704,65.84116134505601,75.88359623527379,83.79539202364514,96.70961010017497,105.59349239512632,116.48673199537136,123.06335182928265
2024-06-30,54.34802804867922,68.23919609774703,70.3732984036753,82.98626425363659,93.67995168168825,100.23233423190956,113.29465644634872,124.84980491039963
2024-07-07,51.28858104128361,73.77618300382386,68.15038879030469,84.48882884158198,95.711112870379,94.45856457943204,110.11934632928616,128.79019423200384
2024-07-14,51.17050350640263,72.08007329065404,66.44736272387912,82.7361930593058,102.04912525873685,94.74701523340036,110.4055365086729,130.17327248208477
2024-07-21,49.09684017856881,77.21672443967579,66.97808388782599,82.24565108716534,105.355500569565,96.38704250986711,110.61633012154353,134.98429375936342
2024-07-28,47.28008269730777,74.99558966522004,64.8391778697024,76.66819198927823,105.88882222180872,93.52452837479316,112.13556481881716,129.6315563452263
2024-08-04,49.75466330033625,74.79071697359882,65.48121949058013,91.50709219041035,103.24911711127972,96.74561101963702,109.81268287004629,135.04281007415477
2024-08-11,50.382056580431744,92.3941111462956,68.47962175497433,91.4550268514796,108.13288589987829,97.9036067763603,105.54856893713722,136.42738635418672
2024-08-18,44.73775206823726,94.88849930318784,74.52128775935299,82.47122527363766,101.92009588121569,98.47363685292653,112.74541955835186,139.14205925261626
2024-08-25,46.97006627955389,75.83695169447314,79.73935963398952,75.99345972866928,105.96354339933093,104.95521245417939,106.95340488825016,132.31382372993315
2024-09-01,44.82346708902368,72.58974046968464,77.66801279979684,74.28915766766943,99.78206082033296,111.23170657265237,108.64705515112637,132.68568868418348
2024-09-08,44.74026721521171,71.28386517137956,81.01533831908723,73.22760056790071,99.29022728740652,108.40359532330169,105.34143456176245,126.26811266002417
2024-09-15,44.46963276203102,65.94010175502594,84.30336885372813,72.77464409660512,98.69522504575293,115.13367415031063,106.44839902810865,123.32026339575879
2024-09-22,44.20600923032018,63.43634219523665,85.34314731528164,75.43472392787017,93.29730903674545,113.64089615290088,106.83314960722946,126.99611643882898
2024-09-29,45.19562689415232,63.97375688087495,85.42152541890715,73.64726773008027,94.81738389651606,115.63361824253785,107.34879633648623,123.23852192348558
2024-10-06,44.74271259628276,60.425688364725566,81.93422596647142,74.51911329903646,90.41808827052024,113.84761546422398,107.21926427202949,122.61071002004739
2024-10-13,45.93062137430044,59.11972240076132,79.0944838906879,75.8603708767309,88.99723836633885,110.07482674682869,107.28265389870418,117.60811289472731
2024-10-20,46.22587421078356,56.5258186216194,76.63288528684407,74.56659162671299,88.27771169690398,106.7155901823062,106.61875001046124,118.170304566488
2024-10-27,46.76292344668602,56.860403766607114,72.80172781518495,77.7894018224563,85.6585716460636,102.68277097590845,107.12304114266973,118.30155912187098
2024-11-03,47.187802106806224,54.479503726917336,70.26943923503354,76.45704419094619,93.4756537288575,99.08280686912316,108.69291859313533,116.47226213359056
2024-11-10,48.21828509611395,54.58528310003161,67.48470926398844,78.87811467752547,93.9344164155701,98.8930167776937,110.10071871887135,116.42971964076435
2024-11-17,49.871592225649614,56.79583018058106,66.09546381636584,79.92974943372914,85.91111088449104,95.49961656159878,110.17959738969259,116.85758284718442
2024-11-24,50.807562085404776,55.40065709727011,65.47912552078022,81.40441804133161,88.69841531020786,104.76165682570816,112.47574795095713,116.47855144422854
2024-12-01,50.97051540103013,58.9871284957204,68.54491286809305,82.09773175137875,87.57119907587256,103.64840970776338,114.19752746021503,121.26917294901726
2024-12-08,52.86309465052086,60.62214196682001,68.13706837930714,85.34057412670835,91.67146940036572,100.05350789500504,112.7413983379044,120.99560803692539
2024-12-15,54.646110966535105,62.274164898339194,72.66921711340942,84.80219593164982,92.04262144408888,101.09146169727703,113.94579065872071,124.88184375919572
